Timestamp,Co2,humidity,temperature
12/29/2019 23:01,,,28.7
12/29/2019 23:01,152,91,28.7
12/29/2019 23:01,,,28.7
12/29/2019 23:01,154,91,
12/29/2019 23:01,,,28.7
12/29/2019 23:01,153,91,
12/29/2019 23:01,,,28.7
12/29/2019 23:01,157,91,
12/29/2019 23:01,,,28.7
12/29/2019 23:01,155,91,
12/29/2019 23:01,,,28.7
12/29/2019 23:01,154,91,
12/29/2019 23:01,,,28.7
12/29/2019 23:01,157,91,
12/29/2019 23:01,,,28.7
12/29/2019 23:01,154,90,
12/29/2019 23:01,,,28.7
12/29/2019 23:01,157,90,
12/29/2019 23:01,,,28.7
12/29/2019 23:01,155,90,
12/29/2019 23:01,,,28.7
12/29/2019 23:01,154,90,
12/29/2019 23:01,,,28.7
12/29/2019 23:01,154,90,
12/29/2019 23:01,,,28.7
12/29/2019 23:01,154,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,154,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,155,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,154,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,152,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,155,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,153,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,154,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,157,90,
12/29/2019 23:02,154,90,28.7
12/29/2019 23:02,,,28.7
12/29/2019 23:02,154,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,152,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,156,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,154,90,
12/29/2019 23:02,,,28.8
12/29/2019 23:02,162,90,
12/29/2019 23:02,,,28.8
12/29/2019 23:02,154,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,155,90,
12/29/2019 23:02,155,89,28.8
12/29/2019 23:02,,,28.7
12/29/2019 23:02,154,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,153,90,
12/29/2019 23:02,,,28.8
12/29/2019 23:02,154,90,
12/29/2019 23:02,154,90,28.7
12/29/2019 23:02,,,28.7
12/29/2019 23:02,154,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,155,90,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,158,89,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,157,89,
12/29/2019 23:02,155,89,28.7
12/29/2019 23:02,,,28.8
12/29/2019 23:02,154,89,
12/29/2019 23:02,,,28.7
12/29/2019 23:02,157,89,
12/29/2019 23:02,,,28.8
12/29/2019 23:02,154,90,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,154,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,153,89,
12/29/2019 23:03,,,28.7
12/29/2019 23:03,155,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,158,89,
12/29/2019 23:03,,,28.7
12/29/2019 23:03,157,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,151,90,
12/29/2019 23:03,151,90,28.7
12/29/2019 23:03,,,28.8
12/29/2019 23:03,151,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,154,89,
12/29/2019 23:03,,,28.7
12/29/2019 23:03,153,89,
12/29/2019 23:03,,,28.7
12/29/2019 23:03,152,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,157,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,154,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,155,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,157,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,154,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,155,89,
12/29/2019 23:03,,,28.7
12/29/2019 23:03,157,89,
12/29/2019 23:03,,,28.7
12/29/2019 23:03,154,89,
12/29/2019 23:03,,,28.7
12/29/2019 23:03,155,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,155,89,
12/29/2019 23:03,155,89,28.8
12/29/2019 23:03,,,28.7
12/29/2019 23:03,155,89,
12/29/2019 23:03,,,28.7
12/29/2019 23:03,154,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,154,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,155,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,154,89,
12/29/2019 23:03,,,28.8
12/29/2019 23:03,153,89,
12/29/2019 23:03,,,28.7
12/29/2019 23:03,155,89,
12/29/2019 23:04,,,28.7
12/29/2019 23:04,157,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,154,89,
12/29/2019 23:04,,,28.7
12/29/2019 23:04,154,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,155,89,
12/29/2019 23:04,,,28.7
12/29/2019 23:04,157,90,
12/29/2019 23:04,,,28.7
12/29/2019 23:04,152,89,
12/29/2019 23:04,,,28.7
12/29/2019 23:04,154,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,154,89,
12/29/2019 23:04,,,28.7
12/29/2019 23:04,155,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,154,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,157,89,
12/29/2019 23:04,,,28.7
12/29/2019 23:04,155,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,153,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,160,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,151,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,157,90,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,154,90,
12/29/2019 23:04,,,28.7
12/29/2019 23:04,157,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,155,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,154,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,157,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,157,89,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,155,90,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,155,90,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,158,90,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,154,90,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,152,90,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,158,90,
12/29/2019 23:04,,,28.8
12/29/2019 23:04,156,89,
12/29/2019 23:05,158,90,28.8
12/29/2019 23:05,,,28.8
12/29/2019 23:05,154,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,157,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,151,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,154,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,154,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,156,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,155,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,154,89,
12/29/2019 23:05,155,90,28.8
12/29/2019 23:05,,,28.8
12/29/2019 23:05,152,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,154,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,158,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,154,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,154,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,154,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,153,89,28.8
12/29/2019 23:05,,,28.8
12/29/2019 23:05,157,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,154,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,154,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,158,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,155,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,154,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,156,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,157,89,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,154,89,
12/29/2019 23:05,,,29
12/29/2019 23:05,154,90,
12/29/2019 23:05,,,28.8
12/29/2019 23:05,155,89,
